"","assay","primary","colname"
"2407","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0DD","TCGA-BH-A0DD-01A-31D-A12R-05"
"2408","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0DG","TCGA-BH-A0DG-01A-21D-A12R-05"
"2409","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0DH","TCGA-BH-A0DH-01A-11D-A10P-05"
"2410","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0DI","TCGA-BH-A0DI-01A-21D-A12R-05"
"2411","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0DK","TCGA-BH-A0DK-01A-21D-A10P-05"
"2412","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0DQ","TCGA-BH-A0DQ-01A-11D-A10P-05"
"2413","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0DS","TCGA-BH-A0DS-01A-11D-A10P-05"
"2414","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0DV","TCGA-BH-A0DV-01A-21D-A12R-05"
"2415","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0E0","TCGA-BH-A0E0-01A-11D-A10P-05"
"2416","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0E1","TCGA-BH-A0E1-01A-11D-A10P-05"
"2417","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0E2","TCGA-BH-A0E2-01A-11D-A10P-05"
"2418","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0GY","TCGA-BH-A0GY-01A-11D-A10P-05"
"2419","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0GZ","TCGA-BH-A0GZ-01A-11D-A10P-05"
"2420","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0H0","TCGA-BH-A0H0-01A-11D-A10P-05"
"2421","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0H3","TCGA-BH-A0H3-01A-11D-A12R-05"
"2422","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0H6","TCGA-BH-A0H6-01A-21D-A10P-05"
"2423","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0H7","TCGA-BH-A0H7-01A-13D-A10P-05"
"2424","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0H9","TCGA-BH-A0H9-01A-11D-A10P-05"
"2425","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0HA","TCGA-BH-A0HA-01A-11D-A12R-05"
"2426","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0HB","TCGA-BH-A0HB-01A-11D-A10P-05"
"2427","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0HF","TCGA-BH-A0HF-01A-11D-A10P-05"
"2428","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0HI","TCGA-BH-A0HI-01A-11D-A10P-05"
"2429","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0HK","TCGA-BH-A0HK-01A-11D-A10P-05"
"2430","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0HN","TCGA-BH-A0HN-01A-11D-A10P-05"
"2431","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0HX","TCGA-BH-A0HX-01A-21D-A10P-05"
"2432","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0HY","TCGA-BH-A0HY-01A-11D-A10P-05"
"2433","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0RX","TCGA-BH-A0RX-01A-21D-A10P-05"
"2434","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0W3","TCGA-BH-A0W3-01A-11D-A10A-05"
"2435","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0W4","TCGA-BH-A0W4-01A-11D-A10A-05"
"2436","BRCA_Methylation_methyl450-20160128","TCGA-BH-A0W5","TCGA-BH-A0W5-01A-11D-A10A-05"
"2437","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1EN","TCGA-BH-A1EN-01A-11D-A13K-05"
"2438","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1ES","TCGA-BH-A1ES-01A-11D-A138-05"
"2439","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1ET","TCGA-BH-A1ET-01A-11D-A138-05"
"2440","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1EU","TCGA-BH-A1EU-01A-11D-A138-05"
"2441","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1EV","TCGA-BH-A1EV-01A-11D-A138-05"
"2442","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1EW","TCGA-BH-A1EW-01A-11D-A138-05"
"2443","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1EX","TCGA-BH-A1EX-01A-11D-A13K-05"
"2444","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1EY","TCGA-BH-A1EY-01A-11D-A13K-05"
"2445","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1F0","TCGA-BH-A1F0-01A-11D-A138-05"
"2446","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1F2","TCGA-BH-A1F2-01A-31D-A13K-05"
"2447","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1F5","TCGA-BH-A1F5-01A-12D-A13K-05"
"2448","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1F6","TCGA-BH-A1F6-01A-11D-A13K-05"
"2449","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1F8","TCGA-BH-A1F8-01A-11D-A13K-05"
"2450","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FB","TCGA-BH-A1FB-01A-11D-A13K-05"
"2451","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FD","TCGA-BH-A1FD-01A-11D-A13K-05"
"2452","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FE","TCGA-BH-A1FE-01A-11D-A13K-05"
"2453","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FG","TCGA-BH-A1FG-01A-11D-A13K-05"
"2454","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FH","TCGA-BH-A1FH-01A-12D-A13K-05"
"2455","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FJ","TCGA-BH-A1FJ-01A-11D-A13K-05"
"2456","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FL","TCGA-BH-A1FL-01A-11D-A13K-05"
"2457","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FM","TCGA-BH-A1FM-01A-11D-A13K-05"
"2458","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FN","TCGA-BH-A1FN-01A-11D-A13K-05"
"2459","BRCA_Methylation_methyl450-20160128","TCGA-BH-A1FU","TCGA-BH-A1FU-01A-11D-A14H-05"
"2460","BRCA_Methylation_methyl450-20160128","TCGA-BH-A201","TCGA-BH-A201-01A-11D-A14N-05"
"2461","BRCA_Methylation_methyl450-20160128","TCGA-BH-A202","TCGA-BH-A202-01A-11D-A14N-05"
"2462","BRCA_Methylation_methyl450-20160128","TCGA-BH-A203","TCGA-BH-A203-01A-12D-A16A-05"
"2463","BRCA_Methylation_methyl450-20160128","TCGA-BH-A204","TCGA-BH-A204-01A-11D-A161-05"
"2464","BRCA_Methylation_methyl450-20160128","TCGA-BH-A208","TCGA-BH-A208-01A-11D-A161-05"
"2465","BRCA_Methylation_methyl450-20160128","TCGA-BH-A42V","TCGA-BH-A42V-01A-11D-A244-05"
"2466","BRCA_Methylation_methyl450-20160128","TCGA-BH-A5IZ","TCGA-BH-A5IZ-01A-11D-A27Y-05"
"2467","BRCA_Methylation_methyl450-20160128","TCGA-BH-A5J0","TCGA-BH-A5J0-01A-11D-A27Y-05"
"2468","BRCA_Methylation_methyl450-20160128","TCGA-BH-A6R8","TCGA-BH-A6R8-01A-21D-A33F-05"
"2469","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HE","TCGA-C8-A1HE-01A-11D-A13K-05"
"2470","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HF","TCGA-C8-A1HF-01A-11D-A138-05"
"2471","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HG","TCGA-C8-A1HG-01A-11D-A138-05"
"2472","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HI","TCGA-C8-A1HI-01A-11D-A138-05"
"2473","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HJ","TCGA-C8-A1HJ-01A-11D-A13K-05"
"2474","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HK","TCGA-C8-A1HK-01A-21D-A13K-05"
"2475","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HM","TCGA-C8-A1HM-01A-12D-A138-05"
"2476","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HN","TCGA-C8-A1HN-01A-11D-A138-05"
"2477","BRCA_Methylation_methyl450-20160128","TCGA-C8-A1HO","TCGA-C8-A1HO-01A-11D-A13K-05"
"2478","BRCA_Methylation_methyl450-20160128","TCGA-C8-A26V","TCGA-C8-A26V-01A-11D-A16G-05"
"2479","BRCA_Methylation_methyl450-20160128","TCGA-C8-A26W","TCGA-C8-A26W-01A-11D-A16G-05"
"2480","BRCA_Methylation_methyl450-20160128","TCGA-C8-A26X","TCGA-C8-A26X-01A-31D-A16G-05"
"2481","BRCA_Methylation_methyl450-20160128","TCGA-C8-A26Y","TCGA-C8-A26Y-01A-11D-A16G-05"
"2482","BRCA_Methylation_methyl450-20160128","TCGA-C8-A26Z","TCGA-C8-A26Z-01A-11D-A16G-05"
"2483","BRCA_Methylation_methyl450-20160128","TCGA-C8-A273","TCGA-C8-A273-01A-11D-A16G-05"
"2484","BRCA_Methylation_methyl450-20160128","TCGA-C8-A274","TCGA-C8-A274-01A-11D-A16G-05"
"2485","BRCA_Methylation_methyl450-20160128","TCGA-C8-A275","TCGA-C8-A275-01A-21D-A16G-05"
"2486","BRCA_Methylation_methyl450-20160128","TCGA-C8-A278","TCGA-C8-A278-01A-11D-A16A-05"
"2487","BRCA_Methylation_methyl450-20160128","TCGA-C8-A27A","TCGA-C8-A27A-01A-11D-A16A-05"
"2488","BRCA_Methylation_methyl450-20160128","TCGA-C8-A27B","TCGA-C8-A27B-01A-11D-A16A-05"
"2489","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1J8","TCGA-D8-A1J8-01A-11D-A13K-05"
"2490","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1J9","TCGA-D8-A1J9-01A-11D-A13K-05"
"2491","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JA","TCGA-D8-A1JA-01A-11D-A13K-05"
"2492","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JB","TCGA-D8-A1JB-01A-11D-A13K-05"
"2493","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JC","TCGA-D8-A1JC-01A-11D-A13K-05"
"2494","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JD","TCGA-D8-A1JD-01A-11D-A13K-05"
"2495","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JE","TCGA-D8-A1JE-01A-11D-A13K-05"
"2496","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JF","TCGA-D8-A1JF-01A-11D-A13K-05"
"2497","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JG","TCGA-D8-A1JG-01B-11D-A13K-05"
"2498","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JH","TCGA-D8-A1JH-01A-11D-A13K-05"
"2499","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JI","TCGA-D8-A1JI-01A-11D-A13K-05"
"2500","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JJ","TCGA-D8-A1JJ-01A-31D-A14N-05"
"2501","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JK","TCGA-D8-A1JK-01A-11D-A13K-05"
"2502","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JL","TCGA-D8-A1JL-01A-11D-A13K-05"
"2503","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JM","TCGA-D8-A1JM-01A-11D-A13K-05"
"2504","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JP","TCGA-D8-A1JP-01A-11D-A13K-05"
"2505","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1JU","TCGA-D8-A1JU-01A-11D-A13K-05"
"2506","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1X5","TCGA-D8-A1X5-01A-11D-A14H-05"
"2507","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1X6","TCGA-D8-A1X6-01A-11D-A14N-05"
"2508","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1X9","TCGA-D8-A1X9-01A-12D-A161-05"
"2509","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XA","TCGA-D8-A1XA-01A-11D-A14H-05"
"2510","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XB","TCGA-D8-A1XB-01A-11D-A14H-05"
"2511","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XD","TCGA-D8-A1XD-01A-11D-A14H-05"
"2512","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XF","TCGA-D8-A1XF-01A-11D-A14H-05"
"2513","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XG","TCGA-D8-A1XG-01A-11D-A14H-05"
"2514","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XK","TCGA-D8-A1XK-01A-21D-A14N-05"
"2515","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XL","TCGA-D8-A1XL-01A-11D-A14N-05"
"2516","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XM","TCGA-D8-A1XM-01A-21D-A14N-05"
"2517","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XQ","TCGA-D8-A1XQ-01A-11D-A14N-05"
"2518","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XR","TCGA-D8-A1XR-01A-11D-A14N-05"
"2519","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XT","TCGA-D8-A1XT-01A-11D-A14N-05"
"2520","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XU","TCGA-D8-A1XU-01A-11D-A14N-05"
"2521","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XW","TCGA-D8-A1XW-01A-11D-A14N-05"
"2522","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XY","TCGA-D8-A1XY-01A-11D-A14N-05"
"2523","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1XZ","TCGA-D8-A1XZ-01A-11D-A14N-05"
"2524","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1Y0","TCGA-D8-A1Y0-01A-11D-A14N-05"
"2525","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1Y1","TCGA-D8-A1Y1-01A-21D-A14N-05"
"2526","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1Y2","TCGA-D8-A1Y2-01A-11D-A161-05"
"2527","BRCA_Methylation_methyl450-20160128","TCGA-D8-A1Y3","TCGA-D8-A1Y3-01A-11D-A161-05"
"2528","BRCA_Methylation_methyl450-20160128","TCGA-D8-A27F","TCGA-D8-A27F-01A-11D-A16G-05"
"2529","BRCA_Methylation_methyl450-20160128","TCGA-D8-A27H","TCGA-D8-A27H-01A-11D-A16G-05"
"2530","BRCA_Methylation_methyl450-20160128","TCGA-D8-A27K","TCGA-D8-A27K-01A-11D-A16G-05"
"2531","BRCA_Methylation_methyl450-20160128","TCGA-D8-A27L","TCGA-D8-A27L-01A-11D-A16G-05"
"2532","BRCA_Methylation_methyl450-20160128","TCGA-D8-A27M","TCGA-D8-A27M-01A-11D-A16G-05"
"2533","BRCA_Methylation_methyl450-20160128","TCGA-D8-A27N","TCGA-D8-A27N-01A-11D-A16G-05"
"2534","BRCA_Methylation_methyl450-20160128","TCGA-D8-A27P","TCGA-D8-A27P-01A-11D-A16G-05"
"2535","BRCA_Methylation_methyl450-20160128","TCGA-D8-A27R","TCGA-D8-A27R-01A-11D-A16G-05"
"2536","BRCA_Methylation_methyl450-20160128","TCGA-E2-A105","TCGA-E2-A105-01A-11D-A10N-05"
"2537","BRCA_Methylation_methyl450-20160128","TCGA-E2-A106","TCGA-E2-A106-01A-11D-A10N-05"
"2538","BRCA_Methylation_methyl450-20160128","TCGA-E2-A108","TCGA-E2-A108-01A-13D-A10N-05"
"2539","BRCA_Methylation_methyl450-20160128","TCGA-E2-A109","TCGA-E2-A109-01A-11D-A10N-05"
"2540","BRCA_Methylation_methyl450-20160128","TCGA-E2-A10B","TCGA-E2-A10B-01A-11D-A10N-05"
"2541","BRCA_Methylation_methyl450-20160128","TCGA-E2-A10C","TCGA-E2-A10C-01A-21D-A10N-05"
"2542","BRCA_Methylation_methyl450-20160128","TCGA-E2-A10E","TCGA-E2-A10E-01A-21D-A10N-05"
"2543","BRCA_Methylation_methyl450-20160128","TCGA-E2-A14N","TCGA-E2-A14N-01A-31D-A138-05"
"2544","BRCA_Methylation_methyl450-20160128","TCGA-E2-A15I","TCGA-E2-A15I-01A-21D-A138-05"
"2545","BRCA_Methylation_methyl450-20160128","TCGA-E2-A15J","TCGA-E2-A15J-01A-11D-A12R-05"
"2546","BRCA_Methylation_methyl450-20160128","TCGA-E2-A15K","TCGA-E2-A15K-01A-11D-A12R-05"
"2547","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1AZ","TCGA-E2-A1AZ-01A-11D-A12R-05"
"2548","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1B0","TCGA-E2-A1B0-01A-11D-A12R-05"
"2549","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1B1","TCGA-E2-A1B1-01A-21D-A12R-05"
"2550","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1B4","TCGA-E2-A1B4-01A-11D-A12R-05"
"2551","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1B6","TCGA-E2-A1B6-01A-31D-A12R-05"
"2552","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1BC","TCGA-E2-A1BC-01A-11D-A12R-05"
"2553","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1BD","TCGA-E2-A1BD-01A-11D-A12R-05"
"2554","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1IE","TCGA-E2-A1IE-01A-11D-A13K-05"
"2555","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1IF","TCGA-E2-A1IF-01A-11D-A145-05"
"2556","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1IG","TCGA-E2-A1IG-01A-11D-A145-05"
"2557","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1II","TCGA-E2-A1II-01A-11D-A145-05"
"2558","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1IK","TCGA-E2-A1IK-01A-11D-A145-05"
"2559","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1IN","TCGA-E2-A1IN-01A-11D-A13K-05"
"2560","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1IO","TCGA-E2-A1IO-01A-11D-A145-05"
"2561","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1IU","TCGA-E2-A1IU-01A-11D-A14H-05"
"2562","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1L6","TCGA-E2-A1L6-01A-11D-A13K-05"
"2563","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1L7","TCGA-E2-A1L7-01A-11D-A145-05"
"2564","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1L9","TCGA-E2-A1L9-01A-11D-A13K-05"
"2565","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1LA","TCGA-E2-A1LA-01A-11D-A145-05"
"2566","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1LB","TCGA-E2-A1LB-01A-11D-A145-05"
"2567","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1LE","TCGA-E2-A1LE-01A-12D-A19Z-05"
"2568","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1LH","TCGA-E2-A1LH-01A-11D-A14H-05"
"2569","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1LI","TCGA-E2-A1LI-01A-12D-A161-05"
"2570","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1LK","TCGA-E2-A1LK-01A-21D-A14H-05"
"2571","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1LL","TCGA-E2-A1LL-01A-11D-A145-05"
"2572","BRCA_Methylation_methyl450-20160128","TCGA-E2-A1LS","TCGA-E2-A1LS-01A-12D-A161-05"
"2573","BRCA_Methylation_methyl450-20160128","TCGA-E2-A56Z","TCGA-E2-A56Z-01A-12D-A29O-05"
"2574","BRCA_Methylation_methyl450-20160128","TCGA-E2-A570","TCGA-E2-A570-01A-11D-A29O-05"
"2575","BRCA_Methylation_methyl450-20160128","TCGA-E2-A572","TCGA-E2-A572-01A-13D-A31V-05"
"2576","BRCA_Methylation_methyl450-20160128","TCGA-E2-A573","TCGA-E2-A573-01A-11D-A29O-05"
"2577","BRCA_Methylation_methyl450-20160128","TCGA-E2-A574","TCGA-E2-A574-01A-11D-A29O-05"
"2578","BRCA_Methylation_methyl450-20160128","TCGA-E2-A9RU","TCGA-E2-A9RU-01A-11D-A41Q-05"
"2579","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1N6","TCGA-E9-A1N6-01A-11D-A145-05"
"2580","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1N8","TCGA-E9-A1N8-01A-11D-A145-05"
"2581","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1ND","TCGA-E9-A1ND-01A-11D-A145-05"
"2582","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1NE","TCGA-E9-A1NE-01A-21D-A14N-05"
"2583","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1NG","TCGA-E9-A1NG-01A-21D-A14N-05"
"2584","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1NH","TCGA-E9-A1NH-01A-11D-A14H-05"
"2585","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1QZ","TCGA-E9-A1QZ-01A-21D-A16A-05"
"2586","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1R0","TCGA-E9-A1R0-01A-22D-A16G-05"
"2587","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1R2","TCGA-E9-A1R2-01A-11D-A14H-05"
"2588","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1R3","TCGA-E9-A1R3-01A-31D-A14N-05"
"2589","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1R4","TCGA-E9-A1R4-01A-21D-A14H-05"
"2590","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1R5","TCGA-E9-A1R5-01A-11D-A14N-05"
"2591","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1R6","TCGA-E9-A1R6-01A-11D-A14H-05"
"2592","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1R7","TCGA-E9-A1R7-01A-11D-A14N-05"
"2593","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1RA","TCGA-E9-A1RA-01A-11D-A14H-05"
"2594","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1RB","TCGA-E9-A1RB-01A-11D-A161-05"
"2595","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1RD","TCGA-E9-A1RD-01A-11D-A161-05"
"2596","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1RE","TCGA-E9-A1RE-01A-11D-A161-05"
"2597","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1RF","TCGA-E9-A1RF-01A-11D-A161-05"
"2598","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1RG","TCGA-E9-A1RG-01A-11D-A14H-05"
"2599","BRCA_Methylation_methyl450-20160128","TCGA-E9-A1RH","TCGA-E9-A1RH-01A-21D-A16A-05"
"2600","BRCA_Methylation_methyl450-20160128","TCGA-E9-A226","TCGA-E9-A226-01A-21D-A161-05"
"2601","BRCA_Methylation_methyl450-20160128","TCGA-E9-A227","TCGA-E9-A227-01A-11D-A161-05"
"2602","BRCA_Methylation_methyl450-20160128","TCGA-E9-A228","TCGA-E9-A228-01A-31D-A161-05"
"2603","BRCA_Methylation_methyl450-20160128","TCGA-E9-A229","TCGA-E9-A229-01A-31D-A161-05"
"2604","BRCA_Methylation_methyl450-20160128","TCGA-E9-A22A","TCGA-E9-A22A-01A-11D-A161-05"
"2605","BRCA_Methylation_methyl450-20160128","TCGA-E9-A22D","TCGA-E9-A22D-01A-11D-A161-05"
"2606","BRCA_Methylation_methyl450-20160128","TCGA-E9-A22E","TCGA-E9-A22E-01A-11D-A161-05"
"2607","BRCA_Methylation_methyl450-20160128","TCGA-E9-A22G","TCGA-E9-A22G-01A-11D-A161-05"
"2608","BRCA_Methylation_methyl450-20160128","TCGA-E9-A22H","TCGA-E9-A22H-01A-11D-A161-05"
"2609","BRCA_Methylation_methyl450-20160128","TCGA-E9-A243","TCGA-E9-A243-01A-21D-A16A-05"
"2610","BRCA_Methylation_methyl450-20160128","TCGA-E9-A244","TCGA-E9-A244-01A-11D-A16A-05"
"2611","BRCA_Methylation_methyl450-20160128","TCGA-E9-A245","TCGA-E9-A245-01A-22D-A16G-05"
"2612","BRCA_Methylation_methyl450-20160128","TCGA-E9-A247","TCGA-E9-A247-01A-11D-A16A-05"
"2613","BRCA_Methylation_methyl450-20160128","TCGA-E9-A248","TCGA-E9-A248-01A-11D-A16A-05"
"2614","BRCA_Methylation_methyl450-20160128","TCGA-E9-A249","TCGA-E9-A249-01A-11D-A16A-05"
"2615","BRCA_Methylation_methyl450-20160128","TCGA-E9-A24A","TCGA-E9-A24A-01A-11D-A16A-05"
"2616","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1IY","TCGA-EW-A1IY-01A-11D-A13K-05"
"2617","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1IZ","TCGA-EW-A1IZ-01A-11D-A13K-05"
"2618","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1J1","TCGA-EW-A1J1-01A-11D-A13K-05"
"2619","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1J6","TCGA-EW-A1J6-01A-11D-A13K-05"
"2620","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1OV","TCGA-EW-A1OV-01A-11D-A145-05"
"2621","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1OW","TCGA-EW-A1OW-01A-21D-A145-05"
"2622","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1OY","TCGA-EW-A1OY-01A-11D-A145-05"
"2623","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1OZ","TCGA-EW-A1OZ-01A-11D-A145-05"
"2624","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1P1","TCGA-EW-A1P1-01A-31D-A14H-05"
"2625","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1P3","TCGA-EW-A1P3-01A-11D-A145-05"
"2626","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1P5","TCGA-EW-A1P5-01A-11D-A145-05"
"2627","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1P6","TCGA-EW-A1P6-01A-11D-A145-05"
"2628","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1P7","TCGA-EW-A1P7-01A-21D-A145-05"
"2629","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1P8","TCGA-EW-A1P8-01A-11D-A145-05"
"2630","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1PA","TCGA-EW-A1PA-01A-11D-A145-05"
"2631","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1PB","TCGA-EW-A1PB-01A-11D-A145-05"
"2632","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1PC","TCGA-EW-A1PC-01B-11D-A21R-05"
"2633","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1PD","TCGA-EW-A1PD-01A-11D-A145-05"
"2634","BRCA_Methylation_methyl450-20160128","TCGA-EW-A1PE","TCGA-EW-A1PE-01A-11D-A145-05"
